start_lon,start_lat,end_lon,end_lat
-121.949846,37.3002129,-121.9873226,37.3231631
-121.9895064,37.3231391,-121.9702238,37.3084062
-121.9895064,37.3231391,-121.9627029,37.3232454
-121.9702238,37.3084062,-121.9873226,37.3231631
-121.963612,37.3233225,-121.9688335,37.2941315
-121.9670053,37.2941974,-121.9843149,37.2925387
-121.9843149,37.2925387,-121.9416452,37.3231123
-121.9895064,37.3231391,-121.9498436,37.296596
-121.9498419,37.2968559,-121.9397752,37.2943547
-121.9413348,37.3231185,-121.9766886,37.314334
-121.9397752,37.2943547,-121.9698623,37.3010387
-121.9765433,37.3146163,-121.9776754,37.286327
-121.9698623,37.3010387,-121.9845655,37.2879628
-121.9766224,37.286077,-121.9927594,37.3229864
-121.9845655,37.2879628,-121.9766272,37.293745
-121.9766272,37.293745,-121.9698623,37.3010387
-121.9698623,37.3010387,-121.9688335,37.2941315
-121.9937277,37.322975,-121.9498735,37.2903407
-121.9688335,37.2941315,-121.9531292,37.3232837
-121.9498735,37.2903407,-121.950566,37.2943292
-121.9531292,37.3232837,-121.9548343,37.3088375
-121.9512882,37.3088552,-121.9660093,37.3011187
-121.949973,37.2943287,-121.9824004,37.3230671
-121.9660093,37.3011187,-121.9790658,37.2934348
-121.9790658,37.2934348,-121.988826,37.2898866
-121.988826,37.2898866,-121.9502091,37.3224088
-121.9502424,37.3192007,-121.950188,37.326929
-121.950188,37.326929,-121.9500014,37.3132717
-121.9500109,37.3143257,-121.9841957,37.2987191
-121.981744,37.3009123,-121.9790658,37.2934348
-121.9796791,37.2933301,-121.9698623,37.3010387
-121.9698623,37.3010387,-121.950085,37.3043027
-121.9824004,37.3230671,-121.9838578,37.2877948
-121.950085,37.3043027,-121.9925257,37.3229892
-121.9845655,37.2879628,-121.9498419,37.2968559
-121.9903997,37.3229938,-121.9488838,37.3160515
-121.9498436,37.296596,-121.9500495,37.3013142
-121.9500495,37.3013142,-121.9733435,37.2862739
-121.9729057,37.2863002,-121.9776754,37.286327
-121.9488838,37.3160515,-121.9766272,37.293745
-121.9776754,37.286327,-121.9498708,37.301967
-121.9498614,37.3015453,-121.9702238,37.3084062
-121.9743466,37.2938266,-121.9702238,37.3084062
-121.9702238,37.3084062,-121.963612,37.3233225
-121.9702238,37.3084062,-121.9500245,37.2985934
-121.9627029,37.3232454,-121.9925257,37.3229892
-121.9903997,37.3229938,-121.9895661,37.3091687
-121.9498432,37.2984158,-121.9422408,37.3160721
-121.9422408,37.3160721,-121.9425174,37.3093676
-121.9895661,37.3091687,-121.9499197,37.3042089
-121.9499197,37.3042089,-121.9660093,37.3011187
-121.9698623,37.3010387,-121.962939,37.2868989
-121.9633945,37.2868715,-121.9742559,37.3082502
-121.9742559,37.3082502,-121.9702238,37.3084062
-121.9702238,37.3084062,-121.9397752,37.2943547
-121.9425174,37.3093676,-121.9429541,37.3160699
-121.9422408,37.3160721,-121.983763,37.308663
-121.9397752,37.2943547,-121.9873226,37.3231631
-121.983763,37.308663,-121.9776754,37.286327
-121.9873226,37.3231631,-121.9422408,37.3160721
-121.9776754,37.286327,-121.9418236,37.287051
-121.9418236,37.287051,-121.9617694,37.2869048
-121.9422408,37.3160721,-121.9897322,37.3186503
-121.9625741,37.2869007,-121.9499197,37.3042089
-121.9499197,37.3042089,-121.9598244,37.3232816
-121.9593813,37.3232834,-121.9754001,37.3158845
-121.9895468,37.3204734,-121.9422408,37.3160721
-121.9759988,37.315675,-121.9660093,37.3011187
-121.9660093,37.3011187,-121.9688335,37.2941315
-121.9422408,37.3160721,-121.9811439,37.3007805
-121.9670053,37.2941974,-121.9903997,37.3229938
-121.9925257,37.3229892,-121.9824004,37.3230671
-121.9841022,37.3230557,-121.9766289,37.2938509
-121.9790658,37.2934348,-121.9498735,37.2903407
-121.9811439,37.3007805,-121.9743241,37.3231193
-121.9498735,37.2903407,-121.950188,37.326929
-121.9743241,37.3231193,-121.9812954,37.2871864
-121.9812954,37.2871864,-121.9812954,37.2871864
-121.9787609,37.2865847,-121.9903997,37.3229938
-121.950188,37.326929,-121.9500245,37.2985934
-121.9500245,37.2985934,-121.9790658,37.2934348
-121.9790658,37.2934348,-121.9768684,37.3143318
-121.9925257,37.3229892,-121.9502373,37.3188291
-121.9502424,37.3192007,-121.9766272,37.293745
-121.9768684,37.3143318,-121.9702238,37.3084062
-121.9670895,37.3085274,-121.9903997,37.3229938
-121.9743466,37.2938266,-121.9737353,37.3082704
-121.9742559,37.3082502,-121.9626434,37.2941376
-121.9903997,37.3229938,-121.9903997,37.3229938
-121.9903997,37.3229938,-121.9768684,37.3143318
-121.961489,37.2941527,-121.9688335,37.2941315
-121.9670053,37.2941974,-121.969489,37.2865054
-121.9768684,37.3143318,-121.9660093,37.3011187
-121.9660093,37.3011187,-121.9500245,37.2985934
-121.9697898,37.2864873,-121.9494068,37.3092461
-121.9494068,37.3092461,-121.9488838,37.3160515
-121.9498432,37.2984158,-121.9500949,37.3065897
-121.9494099,37.3160258,-121.9422408,37.3160721
-121.9499384,37.3064466,-121.9582527,37.3088205
-121.9422408,37.3160721,-121.950188,37.326929
-121.9580392,37.3088216,-121.9719599,37.293912
-121.9681272,37.2940492,-121.9841022,37.3230557
-121.9841022,37.3230557,-121.9755358,37.3210667
-121.9755358,37.3210667,-121.9790658,37.2934348
-121.950188,37.326929,-121.9925257,37.3229892
-121.9925257,37.3229892,-121.9494068,37.3092461
-121.9790658,37.2934348,-121.9824004,37.3230671
-121.9813603,37.3230738,-121.9895661,37.3091687
-121.9895661,37.3091687,-121.9755358,37.3210667
-121.9499675,37.3094595,-121.9418236,37.287051
-121.9755358,37.3210667,-121.9598244,37.3232816
-121.9598244,37.3232816,-121.9499197,37.3042089
-121.9418236,37.287051,-121.983763,37.308663
-121.9499197,37.3042089,-121.984694,37.2924741
-121.984694,37.2924741,-121.9766224,37.286077
-121.9776754,37.286327,-121.9627029,37.3232454
-121.963612,37.3233225,-121.949973,37.2943287
-121.9820439,37.3085132,-121.9927594,37.3229864
-121.9937277,37.322975,-121.950188,37.326929
-121.949973,37.2943287,-121.9787609,37.2865847
-121.950188,37.326929,-121.9499713,37.2941829
-121.949973,37.2943287,-121.9397752,37.2943547
-121.9787609,37.2865847,-121.981744,37.3009123
-121.9841957,37.2987191,-121.9698623,37.3010387
-121.9698623,37.3010387,-121.950188,37.326929
-121.9397752,37.2943547,-121.9690133,37.323141
-121.9690133,37.323141,-121.9494068,37.3092461
-121.950188,37.326929,-121.9754576,37.323115
-121.9743241,37.3231193,-121.9702238,37.3084062
-121.9499675,37.3094595,-121.9397752,37.2943547
-121.9705077,37.3083952,-121.950188,37.326929
-121.9397355,37.294233,-121.950188,37.326929
-121.950164,37.3254322,-121.9397752,37.2943547
-121.950188,37.326929,-121.9824004,37.3230671
-121.9397752,37.2943547,-121.9499713,37.2941829
-121.9498291,37.2941823,-121.9588562,37.2870292
-121.9824004,37.3230671,-121.9498436,37.296596
-121.9498291,37.2943303,-121.9500245,37.2985934
-121.9586364,37.287031,-121.9841957,37.2987191
-121.9500245,37.2985934,-121.9702238,37.3084062
-121.9841957,37.2987191,-121.9932532,37.3094901
-121.9670895,37.3085274,-121.9755358,37.3210667
-121.9932532,37.3094901,-121.9660532,37.3048154
-121.9755576,37.3226045,-121.9895661,37.3091687
-121.9660532,37.3048154,-121.950188,37.326929
-121.950188,37.326929,-121.9499112,37.2878375
-121.9895661,37.3091687,-121.9755358,37.3210667
-121.9499112,37.2878375,-121.9416452,37.3231123
-121.9755358,37.3210667,-121.9843149,37.2925387
-121.9413348,37.3231185,-121.9433495,37.3232695
-121.9416452,37.3231123,-121.9499112,37.2878375
-121.9843149,37.2925387,-121.9927594,37.3229864
-121.9937277,37.322975,-121.950188,37.326929
-121.950188,37.326929,-121.9925257,37.3229892
-121.9903997,37.3229938,-121.9670895,37.3085274
-121.949935,37.2871347,-121.9498614,37.3015453
-121.949846,37.3002129,-121.963612,37.3233225
-121.9670895,37.3085274,-121.9766272,37.293745
-121.9766272,37.293745,-121.9494068,37.3092461
-121.9499675,37.3094595,-121.9719599,37.293912
-121.963612,37.3233225,-121.9598244,37.3232816
-121.9598244,37.3232816,-121.9488838,37.3160515
-121.949202,37.3160973,-121.950085,37.3043027
-121.9681272,37.2940492,-121.9903997,37.3229938
-121.9500894,37.3053393,-121.949846,37.3002129
-121.9498614,37.3015453,-121.9660093,37.3011187
-121.9660093,37.3011187,-121.9727983,37.3198633
-121.9727983,37.3198633,-121.9768684,37.3143318
-121.9768684,37.3143318,-121.9898151,37.3155219
-121.9760793,37.3158924,-121.9705077,37.3083952
-121.9903997,37.3229938,-121.9729057,37.2863002
-121.9705077,37.3083952,-121.9903997,37.3229938
-121.9733435,37.2862739,-121.949846,37.3002129
-121.9903997,37.3229938,-121.9937277,37.322975
-121.9937277,37.322975,-121.9550182,37.2942136
-121.9498614,37.3015453,-121.9766272,37.293745
-121.9766272,37.293745,-121.9488838,37.3160515
-121.9488838,37.3160515,-121.9416452,37.3231123
-121.9416452,37.3231123,-121.9688335,37.2941315
-121.9539618,37.2942071,-121.9698623,37.3010387
-121.9698623,37.3010387,-121.9697898,37.2864873
-121.969489,37.2865054,-121.9787609,37.2865847
-121.9812954,37.2871864,-121.9790658,37.2934348
-121.9790658,37.2934348,-121.9903997,37.3229938
-121.9688335,37.2941315,-121.9702238,37.3084062
-121.9925257,37.3229892,-121.9705077,37.3083952
-121.9702238,37.3084062,-121.9690133,37.323141
-121.9705077,37.3083952,-121.9498291,37.2943303
-121.9498291,37.2943303,-121.9873226,37.3231631
-121.9684107,37.323146,-121.9776754,37.286327
-121.9776754,37.286327,-121.9500495,37.3013142
-121.9895064,37.3231391,-121.9633945,37.2868715
-121.962939,37.2868989,-121.987961,37.295351
